SupplierId,HotelName,Address1,Address2,CityName,StateCode,CountryCode,ZipCode,Latitude,Longitude
91116,New York Marriott at the Brooklyn Bridge Hotel,333 Adams Street,,"New York, New York",,US,11201 Brooklyn (Nova Iorque),40.69367,-73.988004
170182,Sandals Royal Bahamian Spa Resort & Offshore Island,"Cable Beach, P.O. Box 39",,Nassau,,BS,13005 NASSAU,25.0774914,-77.41077
336070,Luna Alvor Village,Sitio da Dourada,,Alvor,,PT,8500-053 ALVOR,37.135841,-8.586914
3755,Parador de Oropesa,"Plaza Palacio, 1",,Oropesa (Toledo),,ES,45560 OROPESA,39.920049,-5.174628
352442,Axel Hotel Berlin – Only Adults,"Lietzenburger Strasse, 13/15",,Berlin,,DE,10789 BERLIM,52.499756,13.342488
423599,Los Espanoles Plus,Av. Santa Maria 2828,,Santiago,,CL,7520423 Santiago,-33.41424,-70.60767
415652,Hotel Solar Palmeiras,Av. Marginal (Curva dos Pinheiros),,Paco de Arcos,,PT,2780-749 PAÇO DE ARCOS,38.697642,-9.283546
87993,Parador de Cangas de Onis,Cangas de Onis Villanueva,,Cangas de Onis,,ES,33550 CANGAS DE ONIS,43.367076,-5.150877
3731,Parador de Carmona,"Alcázar, s/n",,Carmona (Seville),,ES,41410 CARMONA,37.472973,-5.632964
332549,Marin Dream Hotel,"Epimenidou, 46",,Crete Island - Heraklion,,GR,71202 HERAKLION,35.341165,25.137223
953206,Best Western Premier CHC Airport,"Via Albareto, 15",,Genoa,,IT,16153 GÉNOVA,44.4210786,8.8547514
87988,Parador de Benicarlo,"Avenida Papa Luna, 5",,Benicarlo,,ES,12580 BENICARLO,40.411676,0.428015
310253,Vidago Palace Hotel,"Parque de Vidago, Apartado 16",,Vidago,,PT,5425-307 VIDAGO,41.6329052,-7.5755759
543327,Go Inn Jaguaré,"Avenida Jaguaré, 1664",,Sao Paulo,,BR,05346-000 JAGUARE,-23.5477,-46.736451
955306,Anantara Eastern Mangroves Hotel and Spa,"Sheikh Zayed Street, P.O. Box 128555",,Abu Dhabi,,AE,128555 Abu Dhabi,24.4463456,54.4370355
953303,Best Western Le Benhuyc,"1, Quai Jean Bart",,Binic,,FR,22520 Binic,48.6016029,-2.8244203
647412,Best Western Plus Park Grand London Heathrow,"449 Great West Road, Hounslow",,London - Heathrow Airport,,GB,TW50BU LONDRES,51.4787366,-0.3635292
40557,Hotel Rural Quinta de Santo António,"Estrada de Barbacena, Apartado 206",,Elvas,,PT,7350-903 ELVAS,38.9033741,-7.2239721
534100,Herdade da Cortesia,Herdade da Cortesia,,Avis,,PT,7480-102 AVIS,39.050632,-7.909734
848210,Hotel Hesperia World Trade Center Valencia,"Av. Salvador Feo la Cruz, Naguanagua",,Valencia (Carabobo),,VE,0 VALÊNCIA,10.234146,-68.005102
544629,Bourbon Atibaia Convention And Spa Resort,Rodovia Fernao Dias Km 37.5,,Atibaia,,BR,12954-000 ATIBAIA,-23.1173626,-46.5812537
339305,Hotel Presidente Athens,"Kifisias Avenue, 43",,Athens,,GR,11523 ATHENS,37.989579,23.764011
906676,Renaissance Barcelona Fira Hotel,"Plaza de  Europa, 50-52",,LHospitalet de Llobregat/Hospitalet de Llobregat,,ES,8902 Barcelona,41.3563685,2.1231263
925233,Best Western Plus Hotel & Spa de Chassieu,82 Route de Lyon,,Chassieu,,FR,69680 Chassieu,45.737673,4.968119
480503,Hotel Rochester M,"Esmeralda, 556",,Buenos Aires,,AR,1007 BUENOS AIRES,-34.6017896,-58.378291
577560,Tamarijn Aruba Beach,J.e. Irasquin Blvd 41; Druif Beach,,Oranjestad,,AW,1,12.5335487,-70.0566672
809746,Pousada de Viseu,Rua do Hospital,,Viseu,,PT,3500-161 VISEU,40.654222,-7.912455
417415,Ramada Apollo Amsterdam Centre,Staalmeesterslaan 410,,Amsterdam,,NL,1057 PH AMESTERDÃO,52.368094,4.843808
953469,Tradewinds Apartment Hotel,2365 Pine Tree Dr,,"Miami Beach, Florida",,US,33140 Miami Beach,25.8003766,-80.1295379
88038,Parador de Zamora,"Plaza de Viriato, 5",,Zamora,,ES,49001 ZAMORA,41.502354,-5.747955
3770,Parador de Toledo,"Cerro del Emperador, s/n",,Toledo (Castile-La Mancha),,ES,45002 TOLEDO,39.848973,-4.023227
88040,Parador Ciudade de Rodrigo,"Plaza Castillo, 1",,Ciudad Rodrigo,,ES,37500 CIUDAD RODRIGO,40.596106,-6.535848
544588,Hotel Fasano São Paulo,"R. Vittorio Fasano, 88",,Sao Paulo,,BR,01414-020 SÃO PAULO,-23.564507,-46.669477
968743,Caesar Business Sao Paulo Vila Olimpia,Rua das Olimpiadas 205 ,,Sao Paulo,,BR,04551-000,-23.595669,-46.684586
88015,Parador de Nerja,"Calle Almuñécar, 8",,Nerja,,ES,29780 NERJA,36.750099,-3.870717
3716,Parador de Almagro,"Ronda San Francisco, 31",,Almagro,,ES,13270 ALMAGRO,38.8863176,-3.7140514
3715,Parador de Alcaniz,"Castillo Calatravos, s/n",,Alcaniz,,ES,44600 ALCANIZ,41.048591,-0.132667
88003,Parador de Granada,"Real de la Alhambra, s/n",,Granada (Andalusia),,ES,18009 GRANADA,37.175874,-3.587203
88018,Parador de Plasencia,"Plaza de San Vicente Ferrer, s/n",,Plasencia (Caceres),,ES,10600 PLASENCIA,40.02923,-6.094129
3760,Parador de Ribadeo,"Calle Amador Fernanez, 7",,Ribadeo,,ES,27700 RIBADEO,43.533439,-7.04003
3757,Parador de Pontevedra,"Calle Baron, 19",,Pontevedra,,ES,36002 PONTEVEDRA,42.434147,-8.646005
88024,Parador de Santiago de Compostela,"Plaza do Obradoiro, 1",,Santiago de Compostela,,ES,15705 SANTIAGO DE COMPOSTELA,42.881125,-8.545834
5809,Parador de Vilalba,"Calle Valeriano Valdesuso, s/n",,Villalba/Vilalba (Lugo),,ES,27800 VILALBA,43.2981863,-7.6823819
88028,Parador de Segovia,"Carretera de Valladolid, s/n",,Segovia,,ES,40003 SEGOVIA,40.9586165,-4.1065769
818292,Hotel Kenton Palace Buenos Aires,"Defensa 383, San Telmo",,Buenos Aires,,AR,1065 BUENOS AIRES,-34.6123689,-58.3720209
88026,Parador Santillana Del Mar,"Plaza Ramón Pelayo, s/n",,Santillana del Mar,,ES,39330 SANTILLANA DEL MAR,43.390371,-4.108145
5799,Parador de Santillana Gil Blas,"Plaza de Ramón Pelayo, s/n",,Santillana del Mar,,ES,39330 SANTILLANA DEL MAR,43.390671,-4.108321
872523,Best Western Plus Sonora Oaks Hotel & Conference Center,19551 Hess Avenue,,Sonora (California),,US,95370 Sonora,37.9779317,-120.334058
15555,Yellow Alvor Garden Hotel,"Quinta Nova, Sitio da Dourada 8",,Alvor,,PT,8501-053 ALVOR,37.1367758,-8.5833654
352710,Tryp by Wyndham Munich North,Dietersheimer Strasse 58,,Neufahrn,,DE,85375 MUNIQUE,48.30449,11.6666
1008747,JW Marriott San Francisco Union Square,500 Post Street,,"San Francisco, California",,US,94102,37.78823611,-122.4102389
925275,Best Western Hotel Gap,"8, avenue de Provence",,Gap,,FR,5000 Gap,44.546325,6.06339
545027,K+K Hotel Picasso,"Passeig de Picasso, 26-30",,Barcelona,,ES,08003 BARCELONA,41.3867618,2.1838587
88063,Parador de Cruz de Tejeda,Las Palmas,,Gran Canaria Island - Tejeda,,ES,35328 TEJEDA,28.124823,-15.430007
339350,Red South Beach Hotel,3010 Collins Avenue,,"Miami Beach, Florida",,US,33140 MIAMI BEACH,25.8061913,-80.1247967
631027,Hard Rock Riviera Maya,"Carretera Cancun-Tulum, Km 72, Rancho El Trebol, Municipio Solidariedad",,Riviera Maya - Puerto Aventuras,,MX,77710 PUERTO AVENTURAS,20.6473095,-87.0686663
631082,Hard Rock Riviera Maya,"Carretera Cancun-Tulum, Km 72, Rancho El Trebol, Municipio Solidariedad",,Riviera Maya - Puerto Aventuras,,MX,77710 PUERTO AVENTURAS,20.6473095,-87.0686663
550076,Hilton London Wembley,"Lakeside Way, Wembley",,London,,GB,HA9 OBU Londres,51.5576405,-0.2843713
437338,TRYP by Wyndham Times Square South,345 West 35th Street,,"New York, New York",,US,NY 10001 Nova Iorque,40.75377,-73.994541
543332,Quality Hotel Manaus,"Avenida Mario Ypiranga Monteiro, 1090",,Manaus,,BR,69057002 ADRIANÓPOLIS,-3.1064093,-60.0264297
87036,Clarion Hotel Lourdes,Rua Bernardo Guimaraes 2032 – Lourdes,,Belo Horizonte (Minas Gerais),,BR,30140-082 BELO HORIZONTE,-19.9282467,-43.9432627
16221,Best Western Hotel du Pont Wilson,"6, Rue Mazenod",,Lyon,,FR,69003 LYON,45.758354,4.841462
925704,Best Western Atlantic Thalasso,"16, Avenue Des Pays De Monts",,Saint-Jean-de-Monts,,FR,85160 Saint Jean de Monts,46.79374,-2.085385
553269,"The Ritz-Carlton, Los Angeles",900 West Olympic Boulevard,,Los Angeles,,US,90015,34.045244,-118.266602
998328,Best Western plus City Hotel Gouda,Hoge Gouwe 201,,Gouda,,NL,NL-2801 LE,52.011362,4.704088
1008751,San Francisco Marriott Fisherman's Wharf,1250 Columbus Avenue,,San Francisco,,US,94133,37.80540423,-122.4171789
446599,Crystal City Marriott at Reagan National Airport,1999 Jefferson Davis Highway,,Arlington,,US,22202,38.856533,-77.051368
1009383,Crystal Gateway Marriott,1700 Jefferson Davis Highway,,"Arlington, Virginia",,US,22202,38.858671,-77.052886
925247,Best Western Villa Saint Antoine Hotel & Spa,"8, Rue Saint Antoine",,Clisson,,FR,44190 Clisson,47.0868136,-1.2784855
611343,Residence Inn Gaithersburg Washingtonian Center,9721 Washingtonian Blvd.,,Gaithersburg,,US,20878,39.114192,-77.192885
1009360,Fairfield Inn Boston Woburn/Burlington,285 MIshawum Road,,Woburn,,US,1801,42.502864,-71.136157
453722,Best Western The Hotel Versailles,Avenue Morane Saulnier,,Buc (Ile-de-France),,FR,78530 BUC,48.7675576,2.1177006
93470,"Fairfield Inn and Suites Washington, D.C./Downtown",500 H Street Northwest,,Washington,,US,20001,38.899539,-77.019096
925271,Best Western Hotel des Voyageurs,10 Place Gambetta,,Fougeres,,FR,35300 Fougeres,48.35503,-1.201125
953316,Best Western Borgo Lecco Hotel,Via Giacomo Matteotti 2,,Arcore,,IT,20862 Arcore,45.6302494,9.330974
429710,Best Western Hotel Fidder,Koningin Wilhelminastraat 6,,Zwolle,,NL,8019 Zwolle,52.507793,6.079945
526591,Best Western Paradou Méditerranée,"Le Port Chemin Départemental, 49",,Sausset-les-Pins,,FR,13960 SAUSSET-LES-PINS,43.3302343,5.1065048
451807,Best Western Hotel Du Mucem,"22, Rue Mazennod",,Marseille,,FR,13002 Marseille,43.3024659,5.3657822
422256,Best Western Hotel Brussels South,E19 Paris-Brussels,,Ruisbroek,,BE,1601 Ruisbroek,50.7761064,4.3007398
925682,Best Western Amarys,73 Rue De La Louviere,,Rambouillet,,FR,78120 Rambouillet,48.6447531,1.8451787
925781,Courtyard by Marriott Paris Boulogne,"114 Route de la Reine, 46 Rue de Billancourt",,Boulogne-Billancourt,,FR,92100 BOULOUGNE-BILLANCOURT,48.8403364,2.2353825
88316,Américas Benidorm Hotel,"Rua Barata Ribeiro, 547 - Copacabana",,Rio de Janeiro,,BR,22040-000 RIO DE JANEIRO,-22.971035,-43.188878
3321,Lancaster Gate Hotel,"66, Lancaster Gate",,London,,GB,W2 3NZ LONDRES,51.511487,-0.182049
349249,Best Western Hotel Ascot,"Via Lentasio, 3",,Milan,,IT,20122 MILANO,45.4580137,9.1913676
310885,Eden Roc Resort Miami Beach,4525 Collins Avenue,,"Miami Beach, Florida",,US,33140 MIAMI BEACH,25.819799,-80.122741
651207,Adagio Access Lille Vauban,17 Rue de Colson,,Lille,,FR,59800 LILLE,50.632767,3.049859
480715,City Hotel Am Kurfuerstendamm,Kurfustendamm 173-174,,Berlin,,DE,10707 BERLIN,52.49985,13.30964
87137,Hotel Príncipe Lisboa,"Avenida Duque de Ávila, 201",,Lisbon,,PT,1050-082 LISBOA,38.734834,-9.151238
660696,The Carlton Hotel Edinburgh,19 North Bridge,,Edinburgh,,GB,EH11SD EDIMBURGO,55.9507665,-3.1875948
91984,Hotel Elysee Prague,Wenceslas square 43,,Prague,,CZ,110 00 PRAGUE,50.0813883,14.4280923
336154,Neya Lisboa Hotel,"Rua Dona Estefânia, 71-77",,Lisbon,,PT,1150-132 LISBOA,38.729436,-9.1405488
651627,Hilton Dubai The Walk,"The Walk, Jumeirah Beach Residence",,Dubai,,AE,0 JUMEIRAH,25.078041,55.134892
91511,Hotel Admiral,Holderlinstrasse 25,,Frankfurt,,DE,60316,50.091533,8.792033
89877,Meridional,14 Rue du Docteur Heulin,,Paris,,FR,75017 Paris,48.8900122,2.3232783
89017,Eden Opera,35 Rue Jean Baptiste Pigalle,,Paris,,FR,75009 Paris,48.8797858,2.334031
91112,Hotel Mela,"120, West 44th Street",,"New York, New York",,US,10036 NEW YORK,40.7564316,-73.9842868
93407,Best Western Bordeaux Bayonne Etche-Ona,15 Cours De I\\ntendance,,Bordeaux,,FR,33000 Bordéus,44.842274,-0.5759219
480497,Southern Sun Cape Sun,Strand Street,,Cape Town,,ZA,8001 CIDADE DO CABO,-33.92151,18.42188
651238,Adagio Access Toulouse Saint-Cyprien,"37 ter, avenue Etienne Billières",,Toulouse,,FR,31300 TOLOUSE,43.597122,1.426929
651228,Adagio Access Nimes,"5, Allee Boissy d'Anglas, Triangle de la Gare",,Nimes,,FR,30000 NIMES,43.832437,4.367988
4625,Apartamentos Turísticos Oura Sol,"Apartado 447, Praia da Oura",,Albufeira,,PT,8200 ALBUFEIRA,37.0878779,-8.2255611
87989,Parador de Bielsa,"Valle de Pineta, s/n",,Bielsa,,ES,22350 BIELSA,42.679539,0.084823
546622,Best Western Plus Embassy Hotel,"22 Timoleontos Vassou, Athens",,Athens,,GR,11521 ATENAS,37.984082,23.755918
357974,Park Hotel Porto Aeroporto,"Avenida do Aeroporto, 241",,Oporto-Aeroporto,,PT,4470-558 MAIA,41.238438,-8.667504
803151,Hotel Icaro Suites,"Montevideo, 229",,Buenos Aires,,AR,1019 BUENOS AIRES,-34.6063056,-58.3891653
549084,Holiday Inn Athens Attica Av,Attica Avenue 40.2 Km Between Exits 17 And 18,,Athens International Airport-Eleftherios Venizelos,,GR,19002 ATENAS,37.971639,23.88035
554788,Mercure Bristol North The Grange Hotel,"Old Gloucester Road, Northwoods, Winterbourne",,Bristol,,GB,BS36 1RP BRISTOL,51.539405,-2.523779
88052,Parador Hotel Atlantico De Cadiz,"Avenida Duque de Nájera, 9",,Cadiz,,ES,11002 CÁDIZ,36.533081,-6.306148
628450,Apartamentos Hipocampos,"Calle Llevant, 1",,Calpe,,ES,3710 CALPE,38.64746,0.07265
16572,Best Western Paris CDG Airport,"1, Allee Du Verger",,Roissy-en-France,,FR,95700 PARIS,49.0058485,2.521747
357949,AC Atocha by Marriott,"Calle Delicias, 42",,Madrid,,ES,28045 MADRID,40.4039284,-3.6902156
425129,Best Western Plus Paris Meudon Ermitage,Route du Colonel Moraine,,Meudon,,FR,92360 MEUDON-LA-FORET,48.7954271,2.2189257
906656,One&Only The Palm,West Crescent - Palm Jumeirah,,Dubai,,AE,114843 DUBAI,25.099238,55.132824
571546,Lisboa Carmo Hotel,"Rua de Oliveira ao Carmo,  1 a 3",,Lisbon,,PT,1200-307 LISBOA,38.7121404,-9.1412669
524278,Sole on The Ocean,17315 Collins Ave  Sunny Isles Beach,,"Miami Beach, Florida",,US,33160 FLORIDA,25.9365529,-80.1207702
2583,Hotel Apartamentos Gaivota,"Avenida Infante D. Henrique, 103",,Azores - Sao Miguel Island - Ponta Delgada,,PT,9500-764 PONTA DELGADA,37.740064,-25.664173
549199,Nadai Confort Hotel,"Avenida República Argentina , 1332 - Centro",,Foz do Iguacu,,BR,85851-200 FOZ DO IGUACU,-25.5343428,-54.5807573
524273,Foz Plaza Hotel,"Rua Marechal Deodoro, 1819 - Centro",,Foz do Iguacu,,BR,85851-030 PARANA,-25.5355982,-54.5817489
899555,Derby Swiss Quality Hotel,Dorfstrasse 75,,Grindelwald,,CH,3818 Grindelwald,46.6242006,8.0327702
371116,Hotel Best Western Bordeaux Aeroport,"Avenue Roland Garros, 3",,Merignac,,FR,33700 Merignac,44.8327962,-0.6921033
322174,Turim Avenida Liberdade Hotel,"Avenida da Liberdade, nº 247",,Lisbon,,PT,1250-143 LISBOA,38.723335,-9.148701
182745,Fairfield Inn & Suites New York Manhattan/Times Square,330 West 40th Street,,"New York, New York",,US,10018 Nova Iorque,40.7563987,-73.9924886
377627,Iberostar Grand Hotel Budapest,Oktober 6. utca 26 - Szabadsag ter,,Budapest,,HU,1051,47.50265,19.050454
856700,Constance Belle Mare Plage,"Belle Mare, Poste de Flac",,Poste De Flacq,,MU,41601 BELLE MARE,-20.1666935,57.7655919
546701,Inatel Linhares da Beira Hotel Rural,Largo da Misericórdia,,Linhares da Beira,,PT,6360-080 LINHARES CLB,40.540213,-7.463251
544724,Marante Plaza Hotel,"Avenida Boa Viagem, 1070 - 1.º Jardim",,Recife,,BR,51011-000 RECIFE,-8.1008525,-34.8853442
352004,Chateau Monfort,Corso Concordia 1,,Milan,,IT,20129 MILÃO,45.468249,9.207378
832271,Tulip Inn Presidente,"Eliodoro Yañez, 867",,Santiago,,CL,7500683 SANTIAGO,-33.4331286,-70.6239852
578506,Gran Hotel Stella Maris Resort & Conventions,"Praça Stella Maris, 200",,Salvador,,BR,41600-500 SALVADOR,-12.936851,-38.328182
420664,Centro Al Manhal,Airport Road Street 2 P.O.Box 109595,,Abu Dhabi,,AE,109595,24.468065,54.373121
545254,Lisbon Short Stay,"Rua dos Sapateiros, 158",,Lisbon,,PT,1100-580 LISBOA,38.71176926,-9.138509393
310641,Porto Trindade Hotel,"Rua de Camões, 129 - 131",,Oporto,,PT,4000-144 PORTO,41.15307,-8.610165
170139,Hotel Villa Batalha,"R. D. Duarte I, 248",,Batalha,,PT,2440-415 BATALHA,39.662967,-8.824183
627870,Slaviero Slim Congonhas,"Rua Baronesa de Bela Vista, 499 – Campo Belo",,Sao Paulo,,BR,04612-002,-23.6221319,-46.6625548
645947,"Fontecruz Lisboa Hotel, Autograph Collection by Marriott","Avenida da Liberdade, 138-142",,Lisbon,,PT,1250-001 LISBOA,38.719181,-9.14405
563768,W Paris - Opéra,"Rue Meyerbeer, 4",,Paris,,FR,75009 PARIS,48.8720405,2.333288
925767,Hotel Best Western Continental,"Via Tricesimo, 71",,Udine,,IT,33100 UDINE,46.0858658,13.2335597
572100,Pousada Amancay,Rua 4 - Lote 49 - Praia João Fernandes,,Buzios,,BR,28950-000 Búzios,-22.7564299,-41.8890505
565795,Real Colonia Hotel & Suites,Gonzalez Moreno 001,,Colonia del Sacramento,,UY,70000 Colónia do Sacramento,-34.456359,-57.844923
356786,9 Mercy Hotel,"Rua da Misericórdia, 76",,Lisbon,,PT,1200-273 LISBOA,38.71238,-9.142974
631358,The Independent Hotel,"Via Volturno, 4",,Rome,,IT,00185 ROMA,41.9039116,12.5006614
646593,Al Graspo de Ua,"San Marco, 5094",,Venice,,IT,30124 VENEZA,45.43735621,12.33623967
1009365,Fairfield Inn Lexington Park Patuxent River Naval Air Station,22119 Three Notch Rd,,Lexington Park (Maryland),,US,20653,38.27054722,-76.46065833
106907,Windsor Barra Hotel,"Avenida Lucio Costa, 2630 - Barra da Tijuca",,Rio de Janeiro,,BR,22620-172 RIO DE JANEIRO,-23.0119536,-43.321928
641371,Hotel Napoleon,"Via Ozanam, 12",,Milan,,IT,20129 MILÃO,45.4802395,9.2131959
38372,Best Western Plus Hotel Le Favaglie,"Via Raffaele Merendi, 26",,Cornaredo,,IT,20010 CORNAREDO,45.4877769,9.030998
315643,Arena Copacabana Hotel,"Avenida Atlântica, 2064",,Rio de Janeiro,,BR,22040-010 RIO DE JANEIRO,-22.9690683,-43.1818562
551495,Hideaway of Nungwi Resort & Spa,Nungwi Road,,Zanzibar,,TZ,0 NUNQWI BEACH,-5.74521,39.289295
784109,Adagio Genève Mont Blanc,"Rue Thalberg, 4",,Geneva,,CH,1201 Genebra,46.2096187,6.1472224
544703,Pousada Naquela,"Rua do Forro, 655",,Jericoacoara,,BR,62598-000 JERICOACOARA,-2.794326,-40.514268
939009,Garden Court Milpark Hotel,"Cnr Owl & Empire Road, Auckland Park, P.O.Box 31556",,Johannesburg,,ZA,2017 BRAAMFONTEIN,-26.183333,28.018999
352825,Garden Court Eastgate,"68 Ernest Oppenheimer Avenue , Bruma",,Johannesburg,,ZA,2062 JOANESBURGO,-26.178201,28.114104
321606,"Hotel Adagio, Autograph Collection",550 Geary Street,,San Francisco,,US,94102,37.787099,-122.412501
544739,Grande Hotel da Barra,"Rua Forte Sao Diogo, 2 - Porto da Barra",,Salvador,,BR,40130-000 SALVADOR,-13.0023415,-38.5324065
351866,Loews Portofino Bay Hotel at Univ Orlando,5601 Universal Blvrd,,"Orlando, Florida",,US,32819 ORLANDO,28.480857,-81.460273
170010,Hotel Catalonia Park Guell,"Paseo Mare de Déu del Coll, 10",,Barcelona,,ES,08023 BARCELONA,41.414236,2.14484
88030,Parador de Teruel,Carretera Sagunto-Burgos 234,,Teruel,,ES,44080 TERUEL,41.1145183,-1.4084968
5810,Parador de Villafranca de Bierzo,"Avenida de Calvo Sotelo, s/n",,Villafranca del Bierzo,,ES,24500 VILLAFRANCA DEL BIERZO,42.6043366,-6.812516
543019,The Westin Paris - Vendôme,"3, Rue de Castiglione",,Paris,,FR,75001 PARIS,48.8657394,2.3274415
585027,Radisson Blu Edwardian Sussex Hotel,"19-25, Granville Place",,London,,GB,W1H 6PA LONDRES,51.5144574,-0.1555535
646088,Europlaza Hotel & Suits,Montevideo 327,,Buenos Aires,,AR,c1019ABG BUENOS AIRES,-34.60512717,-58.38927851
640778,Myriad by Sana Hotels,"Cais das Naus, Lote 2.21.01",,Lisbon,,PT,1990-173 LISBOA,38.774775,-9.091291
925604,Best Western Hotel de la Breche,9 avenue Bujault Place de la Breche,,Niort,,FR,79000 Niort,46.322235,-0.459432
371881,Hotel Charles Bridge Palace,Anenské námestí 203/1,,Prague,,CZ,110 00 PRAGUE,50.0852033,14.4144276
5766,Hilton Prague Hotel,"Pobrezni, 1",,Prague,,CZ,18600 PRAGA,50.093328,14.43976
625164,Copacabana Praia Hotel,"Rua Francisco Otaviano, 30 - Copacabana",,Rio de Janeiro,,BR,22080-040 RIO DE JANEIRO,-22.9866441,-43.19003
267584,Ritz Carlton-San Francisco Hotel,600 Stockton Street,,"San Francisco, California",,US,94108 SAN FRANCISCO,37.791472,-122.40712
1002614,Miramare Sanremo,Corso Matuzia 9,,San Remo,,IT,18038 San Remo,43.8111586,7.7635296
480509,Hotel Garden Court Nelson Mandela Boulevard,"Melbourne Street, Box 2979",,Cape Town,,ZA,8000 CIDADE DO CABO,-33.9347119,18.4478296
88048,Parador de Tordesillas,"Carretera de Salamanca, 5",,Tordesillas,,ES,47100 TORDESILLAS,41.492804,-5.010158
446536,"Fairfield Inn and Suites Washington, Dc/New York Avenue",2305 New York Ave NE,,Washington,,US,20002,38.91668,-76.971486
2576,Sheraton Boston Hotel,39 Dalton Street At Prudencial Center,,"Boston, Massachusetts",,US,02116 MASSACHUSETTS,42.3463946,-71.0842808
563354,Anantara Layan Phuket Resort,"168 Moo 6, Layan Beach Sol 4, Cherngtalay,",,Phuket,,TH,83110 Thalang,8.035585,98.284316
582527,Hotel San Felipe Plaza,Carrera 9 31-72 Avenida Centenario - Barrio Getsemaní,,Cartagena,,CO,130001 CARTAGENA,10.4235436,-75.5463028
650815,Hotel Embassy Suites,Avenida Fransico Miranda Con Ac. Libertador Chacao,,Caracas,,VE,0 CARACAS,10.4921167,-66.861974
855040,Pantone Hotel,"Place Loix, 1",,Brussels,,BE,1060 BRUXELAS,50.8318348,4.3531429
651221,Adagio Access Nantes Viarme,42 rue Russeil,,Nantes,,FR,44000 Nantes,47.2231,-1.56238
351808,Sol Povoa & Varzinn Hotel,"Rua José Morneiro, 100",,Povoa de Varzim,,PT,4490-100 PÓVOA DE VARZIM,41.396189,-8.765623
898842,Kyriad Lyon Est - Bron Eurexpo Le Cottage,12 Rue Maryse Bastie,,Bron,,FR,69500,45.72616,4.923997
87956,Parador Alcalá de Henares,"Colegios, 3",,Alcala de Henares,,ES,28801 ALCALÁ DE HENARES,40.481219,-3.361473
88020,Parador de Puebla de Sanabria,"Avenida del Lago de Sanabria, 18",,Puebla de Sanabria,,ES,49300 PUEBLA DE SANABRIA,42.056304,-6.628264
480199,Grand Muthu Oura View Beach Club,"Rua Ramalho Ortigão, S/n",,Albufeira,,PT,8200-604 ALBUFEIRA,37.087719,-8.227707
627795,Armani Hotel Dubai,Burj Khalifa - Post Box 888333,,Dubai,,AE,0 DUBAI,25.1975148,55.2748732
855052,Theater Hotel Brussels,Rue Van Gaver nr.23  1000 Brussels,,Brussels,,BE,1000 BRUXELAS,50.8562859,4.3515541
818106,Hotel Navona Palace Residenze Di Charme,"Via della Pace, 36-36/A",,Rome,,IT,00186 ROMA,41.8992297,12.4714581
909239,Hotel Voyage,Konevova 28-29,,Prague,,CZ,13000 PRAGA,50.088054,14.457187
818103,Hotel Trevi Palace Luxury Apartments,"Via del Lavatore, 30",,Rome,,IT,00187 ROMA,41.9011373,12.4846475
356773,Grand Hotel Amrath Amsterdam,"Prins Hendrikkade, 108",,Amsterdam,,NL,1011 AMESTERDÃO,52.3746152,4.9041311
925679,Best Western Hotel Windsor,"8, Boulevard Thomas Wilson",,Perpignan,,FR,66000 Perpignan,42.7017394,2.8958567
543788,Sisai Hotel Boutique,Avda Pedragosa Sierra esq. Av Roosvelt,,Punta del Este,,UY,20100 PUNTA DEL ESTE,-34.9417778,-54.9307867
352547,Hotel Holiday Inn Express Lisbon Alfragide,"Rua da Quinta do Paizinho, Lugar da Outurela.",,Alfragide,,PT,2790-138 CARNAXIDE,38.7316949,-9.2188122
549137,Apartamentos do Lago,Aldeamento das Varandas do Lago - Lago Azul - Castanheira,,Ferreira do Zezere,,PT,2240-322 FERREIRA DO ZÊZERE,39.6932144,-8.2905257
818435,Mauricia Beachcomber Resort and Spa,Royal Road,,Grand Baie,,MU,0000-000 GRAND BAIE,-20.0638975,57.5506169
1009370,Boston Marriott Burlington,One Burlington Mall Road,,Burlington,,US,1803,42.490015,-71.195359
624865,"Curia Palace Hotel, Spa & Golf Resort",Curia,,Curia,,PT,3780-541 TAMENGOS,40.42441,-8.46245
817099,Hotel Iberostar Varadero,"Carretera Las Morlas Km 17, 1/2, Punta Francés",,Varadero,,CU,42200 VARADERO,23.1971116,-81.1606233
88023,Parador de Ronda,"Plaza de Espana, s/n",,Ronda (Malaga),,ES,29400 RONDA,36.741183,-5.166471
627781,Hotel Kenton Palace Bariloche,"Morales, 338",,Bariloche (San Carlos de),,AR,8400 SAN CARLOS DE BAROLICHE,-41.1349924,-71.3098633
557744,Fairfield Inn and Suites New York Queens/Queensboro Bridge,29-27 40th Road,,New York - Long Island,,US,11101,40.75145,-73.935118
130823,Casa da Ínsua Hotel,Penalva da Castelo,,Penalva do Castelo,,PT,3550-126 PENALVA DO CASTELO,40.676227,-7.706488
545479,Costa do Sol Boutique Hotel,"Rua 16, Q L - Lotes 13 e 14",,Buzios,,BR,28950-000 BÚZIOS,-22.7717634,-41.8813468
280,Hotel Mercure Braga Centro,Praceta João XXI,,Braga,,PT,4715-036 BRAGA,41.5444898,-8.4189208
547516,Hotel City Inn,"Centralbahnplatz, 14",,Basel,,CH,4002 BASILEIA,47.5487219,7.5899857
937397,Iris Hotel Eden,Vladivostocká 1539/2,,Prague,,CZ,10000 PRAGA,50.0681157,14.4715638
